index,modelname,num_groups,group_id,mean,std,fast_gini,avg_rscore,min_rscore,max_rscore,fast_gini_min,fast_gini_mean,fast_gini_max
762,bm25,10000,762,0.30994910515446455,0.1698159489719408,0.19838658338103127,0.30994910515446455,0.21667906533553166,1.701012807696292,0.14495754789550494,0.2441684082821426,0.6615901062253292
763,bm25,10000,763,0.32559646670440895,0.20507457136839063,0.23014201580555965,0.32559646670440895,0.21667906533553166,2.0897609613180657,0.14495754789550494,0.2441684082821426,0.6615901062253292
764,bm25,10000,764,0.3248184584207664,0.17619064966824569,0.21922377291396236,0.3248184584207664,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
765,bm25,10000,765,0.30513249124375025,0.16060098932582584,0.1908108718343264,0.30513249124375025,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
766,bm25,10000,766,0.30728131160462174,0.16625023675191647,0.1949450329531696,0.30728131160462174,0.21667906533553166,1.9565933832587141,0.14495754789550494,0.2441684082821426,0.6615901062253292
767,bm25,10000,767,0.37760145791414096,0.27304431860405937,0.28901234388329144,0.37760145791414096,0.21667906533553166,2.352934267515801,0.14495754789550494,0.2441684082821426,0.6615901062253292
768,bm25,10000,768,0.3579160738522663,0.24104426114376507,0.27340708730447966,0.3579160738522663,0.21667906533553166,2.3552366516685375,0.14495754789550494,0.2441684082821426,0.6615901062253292
769,bm25,10000,769,0.32296632180824597,0.1912185332862637,0.22264391951875204,0.32296632180824597,0.21667906533553166,1.7496227173190984,0.14495754789550494,0.2441684082821426,0.6615901062253292
770,bm25,10000,770,0.41139458449789673,0.3132147830556635,0.3227587917495156,0.41139458449789673,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
771,bm25,10000,771,0.3283490938383834,0.17555258488405776,0.22027413636424473,0.32834909383838345,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
772,bm25,10000,772,0.3179801750855924,0.18662348909939291,0.21642102265403526,0.3179801750855924,0.21667906533553166,1.7156534612983607,0.14495754789550494,0.2441684082821426,0.6615901062253292
773,bm25,10000,773,0.3305949836731193,0.2665230306579856,0.24334241604541884,0.3305949836731193,0.21667906533553166,4.674061378928084,0.14495754789550494,0.2441684082821426,0.6615901062253292
774,bm25,10000,774,0.3720211408021093,0.21103164099225713,0.25919514276273853,0.37202114080210935,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
775,bm25,10000,775,0.4671358242236795,0.31251998336300624,0.30670035934444917,0.4671358242236795,0.21667906533553166,2.301024447285489,0.14495754789550494,0.2441684082821426,0.6615901062253292
776,bm25,10000,776,0.32510977542383435,0.1898199973506751,0.22326278962100332,0.32510977542383435,0.21667906533553166,1.7376323612424756,0.14495754789550494,0.2441684082821426,0.6615901062253292
777,bm25,10000,777,0.30616334425470887,0.16020489230936127,0.19133188497352022,0.3061633442547089,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
778,bm25,10000,778,0.30208116633131277,0.15710331372250935,0.1842567250142714,0.3020811663313127,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
779,bm25,10000,779,0.3138505624221431,0.17754863624585165,0.20664345533455797,0.3138505624221431,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
780,bm25,10000,780,0.32716371804835315,0.1823164059791498,0.22103236984104452,0.32716371804835315,0.21667906533553166,1.7956511647537245,0.14495754789550494,0.2441684082821426,0.6615901062253292
781,bm25,10000,781,0.31357906539582636,0.19546502810631133,0.21186581286071976,0.31357906539582636,0.21667906533553166,1.9235933878519513,0.14495754789550494,0.2441684082821426,0.6615901062253292
782,bm25,10000,782,0.3029467284124913,0.15768286369648105,0.18576357957033746,0.3029467284124913,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
783,bm25,10000,783,0.3044491038053544,0.1616315049552952,0.18930838412488377,0.3044491038053544,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
784,bm25,10000,784,0.32692766918973243,0.17680442935895666,0.2172989240553286,0.3269276691897324,0.21667906533553166,1.6900329878390148,0.14495754789550494,0.2441684082821426,0.6615901062253292
785,bm25,10000,785,0.31981644173671225,0.19507242881662662,0.21863251061647418,0.3198164417367122,0.21667906533553166,3.1093087055899327,0.14495754789550494,0.2441684082821426,0.6615901062253292
786,bm25,10000,786,0.302686539410133,0.1574763779067528,0.18528457227065911,0.30268653941013296,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
787,bm25,10000,787,0.3908917783790279,0.378555515967513,0.33046852982911634,0.3908917783790279,0.21667906533553166,4.05337416158742,0.14495754789550494,0.2441684082821426,0.6615901062253292
788,bm25,10000,788,0.30208116633131277,0.15710331372250935,0.1842567250142714,0.3020811663313127,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
789,bm25,10000,789,0.3026151931427411,0.15731761553362394,0.1851953990529435,0.3026151931427411,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
790,bm25,10000,790,0.31055073174247105,0.16992947344133552,0.19999324110139183,0.31055073174247105,0.21667906533553166,1.7312340490667562,0.14495754789550494,0.2441684082821426,0.6615901062253292
791,bm25,10000,791,0.30208116633131277,0.15710331372250935,0.1842567250142714,0.3020811663313127,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
792,bm25,10000,792,0.3059049785633547,0.1707722213712449,0.19299540421614833,0.3059049785633547,0.21667906533553166,1.6879411026987938,0.14495754789550494,0.2441684082821426,0.6615901062253292
793,bm25,10000,793,0.32234270797548614,0.18535067567679173,0.2170170486526822,0.32234270797548614,0.21667906533553166,1.9007255559118246,0.14495754789550494,0.2441684082821426,0.6615901062253292
794,bm25,10000,794,0.31750272737525365,0.20694533959338843,0.21991708418618974,0.31750272737525365,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
795,bm25,10000,795,0.3738628296179613,0.24648760098279743,0.2722414551859194,0.37386282961796136,0.21667906533553166,2.352934267515801,0.14495754789550494,0.2441684082821426,0.6615901062253292
796,bm25,10000,796,0.32005339546104855,0.1891109822471041,0.21723554011436988,0.32005339546104855,0.21667906533553166,1.9120251943467141,0.14495754789550494,0.2441684082821426,0.6615901062253292
797,bm25,10000,797,0.34178025781610666,0.21449881368093196,0.24457000087088238,0.3417802578161067,0.21667906533553166,2.6810155005801035,0.14495754789550494,0.2441684082821426,0.6615901062253292
798,bm25,10000,798,0.30208116633131277,0.1570376762374123,0.1842567250142713,0.30208116633131277,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
799,bm25,10000,799,0.35084920595971286,0.26488562057927445,0.26432740998475324,0.3508492059597128,0.21667906533553166,3.4431748450601116,0.14495754789550494,0.2441684082821426,0.6615901062253292
800,bm25,10000,800,0.4082177923396118,0.3818736874105918,0.3361511184315896,0.40821779233961186,0.21667906533553166,4.216518198509265,0.14495754789550494,0.2441684082821426,0.6615901062253292
801,bm25,10000,801,0.3466505187408507,0.19562446089719226,0.23766650899827202,0.3466505187408507,0.21667906533553166,1.7496227173190984,0.14495754789550494,0.2441684082821426,0.6615901062253292
802,bm25,10000,802,0.3348190267218984,0.22441565479916195,0.2459679728808366,0.3348190267218984,0.21667906533553166,2.3209791466334506,0.14495754789550494,0.2441684082821426,0.6615901062253292
803,bm25,10000,803,0.3518866632891636,0.21723084963549794,0.2530258439711861,0.3518866632891636,0.21667906533553166,2.352934267515801,0.14495754789550494,0.2441684082821426,0.6615901062253292
804,bm25,10000,804,0.30208116633131277,0.15710331372250935,0.1842567250142714,0.3020811663313127,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
805,bm25,10000,805,0.3082460880931763,0.16960509254090642,0.19636722809062895,0.3082460880931763,0.21667906533553166,1.6715569094281182,0.14495754789550494,0.2441684082821426,0.6615901062253292
806,bm25,10000,806,0.3124304241306402,0.18025278265273895,0.20500453433568505,0.3124304241306402,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
807,bm25,10000,807,0.34327405264921906,0.2439366356506903,0.26560466602170496,0.343274052649219,0.21667906533553166,1.9235933878519513,0.14495754789550494,0.2441684082821426,0.6615901062253292
808,bm25,10000,808,0.30208116633131277,0.15710331372250935,0.1842567250142714,0.3020811663313127,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
809,bm25,10000,809,0.3097046657970872,0.16842807644739852,0.19865994920213412,0.3097046657970872,0.21667906533553166,1.6660420977300603,0.14495754789550494,0.2441684082821426,0.6615901062253292
810,bm25,10000,810,0.41286719771933406,0.3511418709514171,0.3401608557973516,0.41286719771933406,0.21667906533553166,3.4336808965173367,0.14495754789550494,0.2441684082821426,0.6615901062253292
811,bm25,10000,811,0.3857997015725578,0.35393384060009475,0.31874208142604804,0.3857997015725578,0.21667906533553166,4.212778595364487,0.14495754789550494,0.2441684082821426,0.6615901062253292
812,bm25,10000,812,0.3347159737743078,0.210175493790415,0.23894328631222964,0.3347159737743078,0.21667906533553166,2.352934267515801,0.14495754789550494,0.2441684082821426,0.6615901062253292
813,bm25,10000,813,0.31303747806353655,0.1791144852082787,0.20492342104858494,0.31303747806353655,0.21667906533553166,2.0135484409876874,0.14495754789550494,0.2441684082821426,0.6615901062253292
814,bm25,10000,814,0.39878701825915874,0.32712095500948485,0.32186348382060187,0.3987870182591588,0.21667906533553166,3.4667458306280845,0.14495754789550494,0.2441684082821426,0.6615901062253292
815,bm25,10000,815,0.3082460880931763,0.16217832016935074,0.19393456179685306,0.3082460880931763,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
816,bm25,10000,816,0.3724288352029883,0.37962463652642836,0.3083720791986905,0.37242883520298836,0.21667906533553166,6.756025745385987,0.14495754789550494,0.2441684082821426,0.6615901062253292
817,bm25,10000,817,0.34855519192074547,0.23072262222832804,0.2559594946999773,0.34855519192074547,0.21667906533553166,2.4336892198439783,0.14495754789550494,0.2441684082821426,0.6615901062253292
818,bm25,10000,818,0.32051052130643265,0.20150041242346173,0.22111450131374547,0.32051052130643265,0.21667906533553166,2.437491730221702,0.14495754789550494,0.2441684082821426,0.6615901062253292
819,bm25,10000,819,0.4195571754601566,0.2896928265983016,0.31827540482848093,0.41955717546015664,0.21667906533553166,1.9095973105839492,0.14495754789550494,0.2441684082821426,0.6615901062253292
820,bm25,10000,820,0.3059049785633547,0.16037660894806946,0.19070745801793187,0.3059049785633547,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
821,bm25,10000,821,0.44035155441882323,0.3423271534770742,0.3372472778206809,0.4403515544188233,0.21667906533553166,2.903799634949733,0.14495754789550494,0.2441684082821426,0.6615901062253292
822,bm25,10000,822,0.3088764481915263,0.1698419142077807,0.1968590913687565,0.3088764481915263,0.21667906533553166,1.8033688011112043,0.14495754789550494,0.2441684082821426,0.6615901062253292
823,bm25,10000,823,0.32136294290565187,0.18303582867143794,0.21785237654338283,0.32136294290565187,0.21667906533553166,1.7367091446841694,0.14495754789550494,0.2441684082821426,0.6615901062253292
824,bm25,10000,824,0.3088764481915263,0.16216280561680405,0.19457666229039888,0.3088764481915263,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
825,bm25,10000,825,0.3261335129082999,0.19556937258921583,0.2259517022401744,0.3261335129082999,0.21667906533553166,2.033464524378271,0.14495754789550494,0.2441684082821426,0.6615901062253292
826,bm25,10000,826,0.44722649120382774,0.38600230243657,0.3599746591811688,0.4472264912038278,0.21667906533553166,3.517565363352836,0.14495754789550494,0.2441684082821426,0.6615901062253292
827,bm25,10000,827,0.3729397115201392,0.2637692056638545,0.2827646674149835,0.37293971152013916,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
828,bm25,10000,828,0.35855331315289346,0.29639594804128694,0.28327392076020597,0.35855331315289346,0.21667906533553166,5.200168282562167,0.14495754789550494,0.2441684082821426,0.6615901062253292
829,bm25,10000,829,0.31142388281578637,0.19497230809536634,0.2063331672514725,0.3114238828157863,0.21667906533553166,2.164042561333445,0.14495754789550494,0.2441684082821426,0.6615901062253292
830,bm25,10000,830,0.34249565343686256,0.20837070672405933,0.24242829476604766,0.34249565343686256,0.21667906533553166,1.8119644139578184,0.14495754789550494,0.2441684082821426,0.6615901062253292
831,bm25,10000,831,0.3683916662576985,0.2962661362428421,0.2953278482626401,0.3683916662576985,0.21667906533553166,3.298282361876431,0.14495754789550494,0.2441684082821426,0.6615901062253292
832,bm25,10000,832,0.31142388281578637,0.17245672574328397,0.20388759995267977,0.31142388281578637,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
833,bm25,10000,833,0.3082460880931763,0.16037048761908124,0.19270806618872244,0.3082460880931763,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
834,bm25,10000,834,0.30208116633131277,0.15763139357711026,0.18425672501427115,0.30208116633131277,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
835,bm25,10000,835,0.30601565330234287,0.16227026763508576,0.19207183532277508,0.30601565330234287,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
836,bm25,10000,836,0.3278739142525102,0.20146145578262414,0.2312984541020438,0.3278739142525103,0.21667906533553166,2.0285151903826626,0.14495754789550494,0.2441684082821426,0.6615901062253292
837,bm25,10000,837,0.3515296737757712,0.243958187521642,0.26477516465142625,0.35152967377577127,0.21667906533553166,2.6715440274772497,0.14495754789550494,0.2441684082821426,0.6615901062253292
838,bm25,10000,838,0.37077145738339423,0.29394567422234086,0.2940911194079645,0.3707714573833943,0.21667906533553166,3.5601931093108194,0.14495754789550494,0.2441684082821426,0.6615901062253292
839,bm25,10000,839,0.3931642078064808,0.29455574456579325,0.3136490390397839,0.39316420780648087,0.21667906533553166,2.1405472114827155,0.14495754789550494,0.2441684082821426,0.6615901062253292
840,bm25,10000,840,0.32371924197941015,0.18695310327101544,0.21974594293151176,0.3237192419794102,0.21667906533553166,2.26726085053852,0.14495754789550494,0.2441684082821426,0.6615901062253292
841,bm25,10000,841,0.3572576211539835,0.2645621314851103,0.27658367470497364,0.3572576211539836,0.21667906533553166,2.6050048284663476,0.14495754789550494,0.2441684082821426,0.6615901062253292
842,bm25,10000,842,0.406023073025958,0.29707353397852526,0.3109003663146827,0.40602307302595797,0.21667906533553166,2.59356937865285,0.14495754789550494,0.2441684082821426,0.6615901062253292
843,bm25,10000,843,0.32978293267610564,0.20358045773636538,0.23237081909725602,0.32978293267610564,0.21667906533553166,1.9565933832587141,0.14495754789550494,0.2441684082821426,0.6615901062253292
844,bm25,10000,844,0.4006381516330408,0.2501265405442621,0.2903310086599539,0.40063815163304073,0.21667906533553166,1.876989522792215,0.14495754789550494,0.2441684082821426,0.6615901062253292
845,bm25,10000,845,0.33241393819126575,0.19721163687326398,0.23002002510334582,0.33241393819126575,0.21667906533553166,2.102747486135155,0.14495754789550494,0.2441684082821426,0.6615901062253292
846,bm25,10000,846,0.3760346468854516,0.28419305977819187,0.2883191525291509,0.3760346468854515,0.21667906533553166,2.8398283302128706,0.14495754789550494,0.2441684082821426,0.6615901062253292
847,bm25,10000,847,0.30436389554792215,0.15797976610080927,0.18656882505342406,0.30436389554792215,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
848,bm25,10000,848,0.30208116633131277,0.15763139357711026,0.18425672501427115,0.30208116633131277,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
849,bm25,10000,849,0.3696797490068513,0.2678488726015088,0.27186463715564735,0.36967974900685124,0.21667906533553166,3.8605330997534204,0.14495754789550494,0.2441684082821426,0.6615901062253292
850,bm25,10000,850,0.32136294290565187,0.18380405923188986,0.2160828510591553,0.3213629429056518,0.21667906533553166,1.9319564041856117,0.14495754789550494,0.2441684082821426,0.6615901062253292
851,bm25,10000,851,0.30919259604023824,0.17782394291409376,0.1984653339858485,0.3091925960402382,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
852,bm25,10000,852,0.3683916662576985,0.24791996788464216,0.2798387564804489,0.3683916662576985,0.21667906533553166,2.1212288594681876,0.14495754789550494,0.2441684082821426,0.6615901062253292
853,bm25,10000,853,0.31239003757116107,0.17333898773112139,0.2041178613120715,0.31239003757116107,0.21667906533553166,1.7119775489533544,0.14495754789550494,0.2441684082821426,0.6615901062253292
854,bm25,10000,854,0.3447431284808134,0.23616280804469614,0.2567622073904461,0.3447431284808134,0.21667906533553166,2.5891116047920906,0.14495754789550494,0.2441684082821426,0.6615901062253292
855,bm25,10000,855,0.39079064208449255,0.2863098195415791,0.30285570796920397,0.3907906420844925,0.21667906533553166,2.920860545554167,0.14495754789550494,0.2441684082821426,0.6615901062253292
856,bm25,10000,856,0.30564704856456604,0.1605160474237805,0.19080313855558254,0.305647048564566,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
857,bm25,10000,857,0.3258194398026486,0.1940363908152909,0.22842305941742186,0.32581943980264855,0.21667906533553166,1.8597274323132096,0.14495754789550494,0.2441684082821426,0.6615901062253292
858,bm25,10000,858,0.3187544774599891,0.1947903663786473,0.2172037888658991,0.3187544774599891,0.21667906533553166,3.1372607305296265,0.14495754789550494,0.2441684082821426,0.6615901062253292
859,bm25,10000,859,0.30950939173290243,0.2157181777978901,0.2050351079639795,0.30950939173290243,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
860,bm25,10000,860,0.3220481517391394,0.1789248113742136,0.21532097862729785,0.32204815173913937,0.21667906533553166,1.7711537796420145,0.14495754789550494,0.2441684082821426,0.6615901062253292
861,bm25,10000,861,0.3122285956912793,0.17698693786176448,0.20550121520868425,0.3122285956912793,0.21667906533553166,1.7038842974531876,0.14495754789550494,0.2441684082821426,0.6615901062253292
862,bm25,10000,862,0.30208116633131277,0.1570376762374123,0.1842567250142713,0.30208116633131277,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
863,bm25,10000,863,0.30208116633131277,0.15710331372250935,0.1842567250142714,0.30208116633131277,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
864,bm25,10000,864,0.3465168574650686,0.22443808055185863,0.25279249090094563,0.3465168574650686,0.21667906533553166,2.152455256391106,0.14495754789550494,0.2441684082821426,0.6615901062253292
865,bm25,10000,865,0.3669002020218374,0.2660892005364218,0.28870875613309394,0.3669002020218373,0.21667906533553166,2.1977672859287107,0.14495754789550494,0.2441684082821426,0.6615901062253292
866,bm25,10000,866,0.31672992538014444,0.17503536478783513,0.20873459085707782,0.31672992538014444,0.21667906533553166,1.6899817171293974,0.14495754789550494,0.2441684082821426,0.6615901062253292
867,bm25,10000,867,0.45142889115513735,0.436694034562622,0.37389650380171435,0.45142889115513735,0.21667906533553166,5.444400056689723,0.14495754789550494,0.2441684082821426,0.6615901062253292
868,bm25,10000,868,0.3217051824614619,0.171726079310031,0.21261768818331017,0.32170518246146196,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
869,bm25,10000,869,0.3314370163509701,0.22521713546471855,0.24018168621765856,0.3314370163509701,0.21667906533553166,3.295969029284313,0.14495754789550494,0.2441684082821426,0.6615901062253292
870,bm25,10000,870,0.3069039425717256,0.1618377657538971,0.1935229809915621,0.3069039425717256,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
871,bm25,10000,871,0.36951824627683516,0.32217410263378177,0.29811245300760764,0.3695182462768351,0.21667906533553166,4.697354495735745,0.14495754789550494,0.2441684082821426,0.6615901062253292
872,bm25,10000,872,0.3151368352189552,0.17852661531558192,0.20854108784578462,0.3151368352189552,0.21667906533553166,1.7262735329402967,0.14495754789550494,0.2441684082821426,0.6615901062253292
873,bm25,10000,873,0.30926959474982213,0.1703904586397684,0.19863408657562523,0.3092695947498222,0.21667906533553166,1.8216182225789146,0.14495754789550494,0.2441684082821426,0.6615901062253292
874,bm25,10000,874,0.30208116633131277,0.15723483598390545,0.18425672501427115,0.30208116633131277,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
875,bm25,10000,875,0.33122934904749207,0.20810622623228434,0.23701079203325492,0.33122934904749207,0.21667906533553166,1.9235933878519513,0.14495754789550494,0.2441684082821426,0.6615901062253292
876,bm25,10000,876,0.44642536896253115,0.39624509108775485,0.3635558385273193,0.44642536896253115,0.21667906533553166,3.7831968988047127,0.14495754789550494,0.2441684082821426,0.6615901062253292
877,bm25,10000,877,0.3232144166507873,0.18546279483892122,0.22113972568075307,0.3232144166507873,0.21667906533553166,1.7616240297927643,0.14495754789550494,0.2441684082821426,0.6615901062253292
878,bm25,10000,878,0.30513249124375025,0.16172721218154273,0.19017646938534521,0.3051324912437503,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
879,bm25,10000,879,0.5679551893420687,0.6910624809730888,0.4731257323574373,0.5679551893420687,0.21667906533553166,5.85965928385334,0.14495754789550494,0.2441684082821426,0.6615901062253292
880,bm25,10000,880,0.36194056795456825,0.29279634870961957,0.28463624923668707,0.3619405679545683,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
881,bm25,10000,881,0.3238236086246844,0.2420966797777965,0.23156657115787882,0.3238236086246844,0.21667906533553166,3.794800534251005,0.14495754789550494,0.2441684082821426,0.6615901062253292
882,bm25,10000,882,0.31334189052194517,0.16638664191476688,0.20196675002834638,0.31334189052194517,0.21667906533553166,1.7119775489533544,0.14495754789550494,0.2441684082821426,0.6615901062253292
883,bm25,10000,883,0.3074617469020995,0.18480367629164632,0.19688634541408145,0.3074617469020995,0.21667906533553166,2.164042561333445,0.14495754789550494,0.2441684082821426,0.6615901062253292
884,bm25,10000,884,0.42474854658508543,0.49740388709206895,0.3800763961422426,0.42474854658508543,0.21667906533553166,4.617070444443155,0.14495754789550494,0.2441684082821426,0.6615901062253292
885,bm25,10000,885,0.35538960744860326,0.19657446844744475,0.2490825068545397,0.3553896074486032,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
886,bm25,10000,886,0.3177229095717691,0.18424370722889755,0.2137921425037005,0.31772290957176913,0.21667906533553166,1.6945656896406631,0.14495754789550494,0.2441684082821426,0.6615901062253292
887,bm25,10000,887,0.44301545933098113,0.4198482699457938,0.35717188581767434,0.44301545933098113,0.21667906533553166,5.059561248369336,0.14495754789550494,0.2441684082821426,0.6615901062253292
888,bm25,10000,888,0.4371319238610009,0.457957248127881,0.3693980286176265,0.437131923861001,0.21667906533553166,6.187426918811431,0.14495754789550494,0.2441684082821426,0.6615901062253292
889,bm25,10000,889,0.30208116633131277,0.15763139357711026,0.18425672501427115,0.3020811663313127,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
890,bm25,10000,890,0.4777439370203243,0.4692782165281283,0.3964403923675624,0.47774393702032436,0.21667906533553166,4.226896642509669,0.14495754789550494,0.2441684082821426,0.6615901062253292
891,bm25,10000,891,0.35962043610870564,0.2242379305721779,0.26147148692132904,0.35962043610870564,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
892,bm25,10000,892,0.4482939682998934,0.4098742318267376,0.37013635192729477,0.4482939682998933,0.21667906533553166,3.5278869978384115,0.14495754789550494,0.2441684082821426,0.6615901062253292
893,bm25,10000,893,0.30564704856456604,0.16216838960464236,0.19116983873196566,0.305647048564566,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
894,bm25,10000,894,0.38189780825703257,0.29398422854502393,0.3088446305409985,0.38189780825703257,0.21667906533553166,2.8853900817779268,0.14495754789550494,0.2441684082821426,0.6615901062253292
895,bm25,10000,895,0.46907013405483344,0.4577936437350829,0.39350103932168884,0.4690701340548334,0.21667906533553166,3.5555559740182288,0.14495754789550494,0.2441684082821426,0.6615901062253292
896,bm25,10000,896,0.30208116633131277,0.15723483598390545,0.18425672501427115,0.30208116633131277,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
897,bm25,10000,897,0.3082460880931763,0.16414691553348035,0.195156265650486,0.3082460880931763,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
898,bm25,10000,898,0.3793798007300631,0.31910335615147223,0.3075804639279747,0.3793798007300631,0.21667906533553166,3.916778066141815,0.14495754789550494,0.2441684082821426,0.6615901062253292
899,bm25,10000,899,0.3692103144049378,0.25871742038300605,0.281449366047509,0.3692103144049378,0.21667906533553166,2.4547467491384594,0.14495754789550494,0.2441684082821426,0.6615901062253292
900,bm25,10000,900,0.302686539410133,0.1574287525908139,0.18519310024851587,0.30268653941013296,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
901,bm25,10000,901,0.3648323264870927,0.2268115341187635,0.26421879280519656,0.3648323264870928,0.21667906533553166,2.164042561333445,0.14495754789550494,0.2441684082821426,0.6615901062253292
902,bm25,10000,902,0.3287574882337048,0.20167940058072542,0.22827595816033452,0.3287574882337048,0.21667906533553166,2.95941357719468,0.14495754789550494,0.2441684082821426,0.6615901062253292
903,bm25,10000,903,0.4178988467033971,0.43403498622883235,0.354688596441835,0.4178988467033971,0.21667906533553166,4.233418407488025,0.14495754789550494,0.2441684082821426,0.6615901062253292
904,bm25,10000,904,0.33421746062187796,0.20540276101612845,0.2368120641226731,0.33421746062187796,0.21667906533553166,2.164042561333445,0.14495754789550494,0.2441684082821426,0.6615901062253292
905,bm25,10000,905,0.30283826198627845,0.17240217615915085,0.1870438241310013,0.30283826198627845,0.21667906533553166,2.164042561333445,0.14495754789550494,0.2441684082821426,0.6615901062253292
906,bm25,10000,906,0.3159844836101598,0.18763648317843287,0.21287355476405237,0.3159844836101598,0.21667906533553166,1.7616240297927643,0.14495754789550494,0.2441684082821426,0.6615901062253292
907,bm25,10000,907,0.31142388281578637,0.1695121413813767,0.19975389712258718,0.3114238828157863,0.21667906533553166,1.4426950408889634,0.14495754789550494,0.2441684082821426,0.6615901062253292
908,bm25,10000,908,0.32250658327186416,0.19881348562725865,0.22692786101233006,0.32250658327186416,0.21667906533553166,1.9235933878519513,0.14495754789550494,0.2441684082821426,0.6615901062253292
909,bm25,10000,909,0.34577448799629973,0.2442183351096583,0.2601599926787539,0.34577448799629973,0.21667906533553166,3.1116937864726832,0.14495754789550494,0.2441684082821426,0.6615901062253292
910,bm25,10000,910,0.33127475403022644,0.207900855478453,0.23679859350319934,0.3312747540302265,0.21667906533553166,2.619162174646864,0.14495754789550494,0.2441684082821426,0.6615901062253292
911,bm25,10000,911,0.30789699852568686,0.16681396240967394,0.19535415844444975,0.3078969985256868,0.21667906533553166,1.7033448979086856,0.14495754789550494,0.2441684082821426,0.6615901062253292
912,bm25,10000,912,0.3794989526775286,0.29864368970250266,0.3054861156045349,0.3794989526775286,0.21667906533553166,2.7038641260163967,0.14495754789550494,0.2441684082821426,0.6615901062253292
913,bm25,10000,913,0.32438246049000025,0.19880450095913615,0.22067545982524445,0.3243824604900003,0.21667906533553166,2.352934267515801,0.14495754789550494,0.2441684082821426,0.6615901062253292
